Object Name,Time,PosX,PosY,PosZ,Distance
Body Tracker,3.698797,-2.023841,0.4816426,7.800825,0,,
Body Tracker,3.705981,-2.023841,0.4816426,7.800825,0,,
Body Tracker,3.71081,-2.022207,0.4811382,7.804196,0.00171018857508898,,
Body Tracker,3.715878,-2.020597,0.4804376,7.807852,0.00346670940052718,,
Body Tracker,3.724324,-2.019041,0.4797231,7.811667,0.0051788582932204,,
Body Tracker,3.732956,-2.017359,0.4790494,7.815715,0.00699056289158762,,
Body Tracker,3.740963,-2.015764,0.4783634,7.819844,0.00872686738148332,,
Body Tracker,3.749347,-2.014137,0.4776945,7.824347,0.0104859669227153,,
Body Tracker,3.757765,-2.012572,0.4770225,7.829007,0.0121891174931079,,
Body Tracker,3.765934,-2.010952,0.4764953,7.833741,0.0138921338366345,,
Body Tracker,3.774423,-2.009634,0.4758378,7.838992,0.0153649855637923,,
Body Tracker,3.782602,-2.008049,0.4752656,7.844156,0.0170510129537433,,
Body Tracker,3.790943,-2.00652,0.4745104,7.849349,0.0187557097524405,,
Body Tracker,3.799181,-2.004767,0.4739758,7.85468,0.0205882723676041,,
Body Tracker,3.807771,-2.003026,0.4732312,7.860199,0.0224821856245399,,
Body Tracker,3.815876,-2.001182,0.472587,7.865845,0.0244354079477489,,
Body Tracker,3.826365,-1.999345,0.4719683,7.871649,0.0263735859189183,,
Body Tracker,3.832587,-1.997296,0.4712714,7.877465,0.0285382787697017,,
Body Tracker,3.841121,-1.99533,0.4708059,7.883299,0.0305581751745194,,
Body Tracker,3.849208,-1.993297,0.4702287,7.888805,0.032671753084287,,
Body Tracker,3.857602,-1.991325,0.4698514,7.894584,0.0346792489290237,,
Body Tracker,3.865949,-1.989369,0.4696578,7.899811,0.0366452666930854,,
Body Tracker,3.875647,-1.987531,0.4698588,7.904564,0.0384939615614712,,
Body Tracker,3.882583,-1.985668,0.4697824,7.909523,0.04035900963936,,
Body Tracker,3.890881,-1.983834,0.46996,7.913822,0.0422015069052577,,
Body Tracker,3.899347,-1.981783,0.4700789,7.9189,0.0442553553730249,,
Body Tracker,3.907594,-1.979681,0.4700475,7.923334,0.0463584426324815,,
Body Tracker,3.915819,-1.977638,0.4701092,7.92788,0.0484021462034434,,
Body Tracker,3.924255,-1.975651,0.4701588,7.93301,0.0503892686683685,,
Body Tracker,3.932603,-1.973557,0.4701006,7.937937,0.0524838685523719,,
Body Tracker,3.940931,-1.971746,0.4701661,7.943063,0.0542965547647327,,
Body Tracker,3.949234,-1.969915,0.4702605,7.948205,0.0561300419503823,,
Body Tracker,3.957665,-1.96834,0.4704561,7.953171,0.0577171372715384,,
Body Tracker,3.965955,-1.966745,0.4706129,7.958344,0.0593193678651005,,
Body Tracker,3.974319,-1.965478,0.4708064,7.963937,0.0606014833319932,,
Body Tracker,3.982597,-1.964377,0.4710802,7.96893,0.0617355912690982,,
Body Tracker,3.99091,-1.963467,0.471302,7.97427,0.0626729523646645,,
Body Tracker,3.999695,-1.962604,0.4714785,7.97919,0.0635538878850639,,
Body Tracker,4.007889,-1.961788,0.471566,7.984302,0.0643744348781183,,
Body Tracker,4.016973,-1.961087,0.4714955,7.989264,0.0650784427416511,,
Body Tracker,4.027321,-1.960317,0.4714408,7.993938,0.0658509518252686,,
Body Tracker,4.033496,-1.959682,0.4711938,7.998458,0.0665324367000721,,
Body Tracker,4.041755,-1.95909,0.470847,8.002841,0.0672179044340737,,
Body Tracker,4.050212,-1.958367,0.4703972,8.006972,0.0680696975905448,,
Body Tracker,4.058931,-1.957645,0.4701616,8.011026,0.0688291240367107,,
Body Tracker,4.067378,-1.95701,0.4697095,8.014736,0.0696087440592237,,
Body Tracker,4.075839,-1.956348,0.4691982,8.018257,0.0704450457706116,,
Body Tracker,4.084283,-1.95571,0.4687301,8.021877,0.0712363767088391,,
Body Tracker,4.093157,-1.954979,0.468238,8.024691,0.0721171774202958,,
Body Tracker,4.101127,-1.954177,0.4678437,8.028053,0.0730113479075953,,
Body Tracker,4.109789,-1.953521,0.4676238,8.031055,0.073702868015971,,
Body Tracker,4.118141,-1.952714,0.4672777,8.034245,0.0745807870407589,,
Body Tracker,4.126275,-1.951881,0.4669819,8.037156,0.0754647862631828,,
Body Tracker,4.134697,-1.950861,0.4667912,8.040174,0.0765024217544124,,
Body Tracker,4.143563,-1.949738,0.4667215,8.043219,0.0776280051795766,,
Body Tracker,4.151592,-1.948686,0.4667622,8.046113,0.0786811695434153,,
Body Tracker,4.159761,-1.947515,0.4667231,8.048878,0.0798519810196012,,
Body Tracker,4.167955,-1.946348,0.4670633,8.051597,0.0810683068120852,,
Body Tracker,4.176305,-1.944841,0.4674822,8.054236,0.082631797879003,,
Body Tracker,4.184783,-1.943458,0.4678178,8.05662,0.0840552238514647,,
Body Tracker,4.193008,-1.94155,0.4687275,8.058941,0.0861692595062777,,
Body Tracker,4.201409,-1.939952,0.4692367,8.061072,0.0878458596998826,,
Body Tracker,4.209713,-1.937672,0.4701083,8.063211,0.0902869981946424,,
Body Tracker,4.218032,-1.935625,0.4709007,8.065291,0.0924825133988634,,
Body Tracker,4.22792,-1.933387,0.471684,8.067467,0.0948529980378225,,
Body Tracker,4.234784,-1.93119,0.4724147,8.06956,0.097169044543989,,
Body Tracker,4.243363,-1.92899,0.4730275,8.071536,0.0994519988307729,,
Body Tracker,4.251348,-1.926899,0.4737229,8.07349,0.101655990234576,,
Body Tracker,4.259688,-1.924669,0.4742219,8.075373,0.1039408253273,,
Body Tracker,4.268054,-1.922615,0.4745609,8.077176,0.106022819294594,,
Body Tracker,4.276463,-1.920474,0.4748532,8.078985,0.108183679287322,,
Body Tracker,4.284658,-1.918446,0.4750539,8.080935,0.110222053830512,,
Body Tracker,4.293074,-1.91642,0.4752139,8.082746,0.112253965693526,,
Body Tracker,4.301263,-1.914418,0.4754304,8.08458,0.11426787415985,,
Body Tracker,4.309852,-1.912482,0.4755636,8.086446,0.116208415129222,,
Body Tracker,4.317995,-1.910614,0.4756999,8.088351,0.118081625318155,,
Body Tracker,4.32628,-1.908781,0.4758429,8.090302,0.119919680990279,,
Body Tracker,4.334694,-1.907022,0.4759586,8.092323,0.121682537603192,,
Body Tracker,4.34306,-1.905129,0.4765251,8.094073,0.123658048571087,,
Body Tracker,4.351378,-1.903242,0.4765445,8.096165,0.125545946881175,,
Body Tracker,4.359671,-1.901647,0.4767258,8.098195,0.127151239896193,,
Body Tracker,4.367941,-1.900064,0.4767859,8.100295,0.128735002479516,,
Body Tracker,4.376307,-1.898701,0.4768574,8.1023,0.130099678761326,,
Body Tracker,4.384616,-1.897307,0.4768292,8.104329,0.131493760156445,,
Body Tracker,4.393023,-1.895759,0.4768358,8.106194,0.133042064844631,,
Body Tracker,4.40121,-1.894258,0.4767057,8.108148,0.134549257229082,,
Body Tracker,4.409649,-1.892876,0.4765112,8.110023,0.135944270296022,,
Body Tracker,4.417923,-1.891441,0.4763691,8.111911,0.137386567075737,,
Body Tracker,4.426638,-1.89003,0.4760973,8.113665,0.138823000015691,,
Body Tracker,4.436225,-1.888556,0.4758539,8.115496,0.14031781104859,,
Body Tracker,4.443237,-1.887045,0.475578,8.11719,0.141853432171047,,
Body Tracker,4.451275,-1.885451,0.475273,8.118893,0.143475946155377,,
Body Tracker,4.460174,-1.883858,0.4749811,8.12058,0.145095577347092,,
Body Tracker,4.467941,-1.882285,0.4747577,8.122265,0.146684910403565,,
Body Tracker,4.476552,-1.880578,0.4745374,8.124078,0.148406143533066,,
Body Tracker,4.484784,-1.878606,0.4743643,8.125736,0.150385453365743,,
Body Tracker,4.493014,-1.87675,0.474276,8.127588,0.152243401738815,,
Body Tracker,4.501191,-1.87495,0.4741594,8.129334,0.154046761570498,,
Body Tracker,4.509679,-1.873056,0.4741132,8.131071,0.155941798700951,,
Body Tracker,4.517886,-1.870955,0.4740714,8.132854,0.15804363542702,,
Body Tracker,4.526388,-1.869017,0.4741522,8.134625,0.159982709912583,,
Body Tracker,4.53461,-1.866914,0.4741863,8.136506,0.162086314754561,,
Body Tracker,4.542899,-1.86477,0.4741268,8.138311,0.164230999769643,,
Body Tracker,4.551258,-1.862616,0.4740623,8.140163,0.166385838529095,,
Body Tracker,4.55973,-1.860363,0.4740362,8.141916,0.168638568604365,,
Body Tracker,4.567967,-1.858346,0.4740599,8.143711,0.170656682923436,,
Body Tracker,4.576275,-1.856093,0.4738845,8.145493,0.17291561071761,,
Body Tracker,4.584704,-1.853813,0.4736391,8.147327,0.175209005828947,,
Body Tracker,4.59303,-1.851398,0.4735416,8.149158,0.177625677315518,,
Body Tracker,4.601346,-1.848969,0.4732702,8.151025,0.180069798836485,,
Body Tracker,4.609611,-1.846589,0.4730088,8.152959,0.182464956538752,,
Body Tracker,4.618819,-1.844237,0.4727958,8.154833,0.184825865551829,,
Body Tracker,4.626443,-1.841743,0.4724147,8.156761,0.187348685692996,,
Body Tracker,4.634963,-1.83926,0.4722083,8.158666,0.189840616891161,,
Body Tracker,4.644901,-1.836674,0.4719573,8.16067,0.192438657395542,,
Body Tracker,4.651235,-1.834151,0.471751,8.162689,0.194970497861505,,
Body Tracker,4.659671,-1.83153,0.4717289,8.164665,0.197591764386743,,
Body Tracker,4.66812,-1.828905,0.4715459,8.166788,0.200223123189062,,
Body Tracker,4.676395,-1.826197,0.4714962,8.169044,0.202931060921401,,
Body Tracker,4.684681,-1.823466,0.4713533,8.171346,0.20566612156108,,
Body Tracker,4.693345,-1.820728,0.4712483,8.173679,0.208405657438561,,
Body Tracker,4.70125,-1.818053,0.4710786,8.175959,0.21108656283468,,
Body Tracker,4.70958,-1.815327,0.4709092,8.178367,0.213817898882553,,
Body Tracker,4.717906,-1.812475,0.4707189,8.180769,0.216676208889112,,
Body Tracker,4.726259,-1.809484,0.4705664,8.183232,0.219670815393329,,
Body Tracker,4.734705,-1.806424,0.4703799,8.185721,0.222736830357462,,
Body Tracker,4.743015,-1.803224,0.4701674,8.188328,0.225943459896371,,
Body Tracker,4.752066,-1.800021,0.4697931,8.190938,0.229168647201732,,
Body Tracker,4.759624,-1.796624,0.4695649,8.193633,0.23257328919135,,
Body Tracker,4.768051,-1.792894,0.4692667,8.196432,0.23631501593627,,
Body Tracker,4.77652,-1.789183,0.4691224,8.199158,0.240028565283865,,
Body Tracker,4.785043,-1.785457,0.4688157,8.201979,0.24376764963381,,
Body Tracker,4.792961,-1.781601,0.4684533,8.204921,0.247640348272398,,
Body Tracker,4.801308,-1.777621,0.4681606,8.207881,0.251631253166124,,
Body Tracker,4.809643,-1.773651,0.4678094,8.210867,0.255616426700726,,
Body Tracker,4.817861,-1.769485,0.4675934,8.213932,0.259788148803636,,
Body Tracker,4.826248,-1.765317,0.4674056,8.216887,0.263960411539301,,
Body Tracker,4.834539,-1.761086,0.46726,8.219874,0.268193892901763,,
Body Tracker,4.842896,-1.756868,0.4672955,8.22277,0.272411667043343,,
Body Tracker,4.852859,-1.752717,0.4673384,8.225673,0.276563709834591,,
Body Tracker,4.859571,-1.748602,0.4678068,8.228518,0.280704909702763,,
Body Tracker,4.867856,-1.744431,0.4681275,8.231434,0.284888588590547,,
Body Tracker,4.876337,-1.740498,0.4687924,8.23416,0.288876887178048,,
Body Tracker,4.884645,-1.736763,0.4693696,8.23691,0.292656290112063,,
Body Tracker,4.892958,-1.733315,0.4699543,8.239625,0.296153507428244,,
Body Tracker,4.901201,-1.729998,0.4705352,8.242249,0.299521341221407,,
Body Tracker,4.909513,-1.726294,0.4708506,8.244968,0.30323834833689,,
Body Tracker,4.917982,-1.723511,0.4712316,8.247517,0.306047121528536,,
Body Tracker,4.926144,-1.72036,0.4713475,8.250113,0.30920019117184,,
Body Tracker,4.934881,-1.717392,0.4715053,8.252728,0.31217221962288,,
Body Tracker,4.942883,-1.714374,0.4712363,8.255117,0.315202556084841,,
Body Tracker,4.951238,-1.711234,0.4711795,8.257607,0.31834352039732,,
Body Tracker,4.959511,-1.707996,0.4709928,8.260092,0.321586146019399,,
Body Tracker,4.967895,-1.70434,0.4704062,8.262602,0.325288822641596,,
Body Tracker,4.976164,-1.700675,0.4700322,8.265148,0.328973296564072,,
Body Tracker,4.984475,-1.696696,0.4695581,8.267649,0.332980645820498,,
Body Tracker,4.993316,-1.692576,0.469225,8.270194,0.337113965302706,,
Body Tracker,5.001688,-1.688263,0.4689249,8.272692,0.341436910443008,,
